index,x,y,z,vx,vy,vz,mass,fx,fy,fz
4531,10.1022,7.85723,23.5717,0.140915,-0.431037,-0.113218,1,-1.02446e-15,-1.19859e-16,-1.77009e-13
4532,10.1022,8.9797,0,-0.879436,-0.376922,0.111042,1,1.37406e-15,5.68081e-16,8.69832e-14
4533,10.1022,8.9797,1.12246,0.24678,-0.0634901,-0.136288,1,2.82458e-15,1.73739e-15,2.50288e-16
4534,10.1022,8.9797,2.24492,0.51528,-0.0733752,-0.318752,1,3.79482e-15,1.82178e-15,-1.47831e-16
4535,10.1022,8.9797,3.36739,-0.544836,-1.25447,0.458875,1,2.00626e-15,1.66533e-15,3.84892e-17
4536,10.1022,8.9797,4.48985,1.03297,-0.587383,-0.902087,1,1.75245e-15,1.58734e-15,2.74805e-16
4537,10.1022,8.9797,5.61231,-0.445901,0.204428,-0.359996,1,4.81616e-16,8.20863e-16,2.72623e-16
4538,10.1022,8.9797,6.73477,-0.374993,-0.0602949,0.0696414,1,1.68973e-15,8.29523e-16,-8.19115e-17
4539,10.1022,8.9797,7.85723,0.256548,-0.210733,-0.223654,1,2.45729e-15,1.65146e-15,-3.08998e-17
4540,10.1022,8.9797,8.9797,-1.36688,0.661741,0.177074,1,1.75245e-15,1.80938e-15,2.74805e-16
4541,10.1022,8.9797,10.1022,1.06662,0.360783,-0.053985,1,4.85885e-16,1.23422e-15,2.74805e-16
4542,10.1022,8.9797,11.2246,-1.05784,-1.1596,0.7413,1,1.71435e-15,4.05126e-16,-8.27788e-17
4543,10.1022,8.9797,12.3471,0.393565,1.03723,0.658294,1,1.79685e-15,1.37835e-15,-3.50739e-17
4544,10.1022,8.9797,13.4695,-0.26756,-1.63192,0.426695,1,1.56786e-15,2.12374e-15,7.15573e-17
4545,10.1022,8.9797,14.592,-0.724743,-0.132157,0.290306,1,2.03543e-15,1.78559e-15,1.64204e-15
4546,10.1022,8.9797,15.7145,-0.451516,-0.58643,-0.219557,1,4.5115e-16,4.80261e-16,-8.73939e-14
4547,10.1022,8.9797,16.8369,-1.45491,-0.73424,-0.744786,1,1.59313e-15,1.37123e-15,1.75054e-13
4548,10.1022,8.9797,17.9594,-0.171665,-0.672903,-0.367454,1,1.9044e-15,1.49923e-15,2.24213e-16
4549,10.1022,8.9797,19.0819,-0.319897,1.50668,0.54369,1,2.05001e-15,1.4391e-15,-1.73707e-13
4550,10.1022,8.9797,20.2043,-0.0898183,0.316812,0.650828,1,2.29105e-16,2.58216e-16,2.02692e-16
4551,10.1022,8.9797,21.3268,0.199498,-0.734382,-0.0989349,1,5.93492e-16,9.25624e-16,1.73606e-13
4552,10.1022,8.9797,22.4492,-0.696242,-0.234781,-0.114428,1,7.83661e-16,1.38344e-16,-1.65883e-16
4553,10.1022,8.9797,23.5717,0.74163,-0.564423,-0.621511,1,-2.72568e-16,1.14003e-15,-1.76599e-13
4554,10.1022,10.1022,0,-0.512681,-0.433206,-0.227349,1,9.18807e-16,1.36511e-15,8.73696e-14
4555,10.1022,10.1022,1.12246,0.228953,-0.558035,0.0796243,1,-5.29186e-16,2.54025e-15,2.42699e-16
4556,10.1022,10.1022,2.24492,0.085716,0.390955,-0.151223,1,-1.2941e-15,2.31618e-15,-3.10082e-17
4557,10.1022,10.1022,3.36739,0.585333,0.260071,0.227977,1,-1.53561e-15,2.06085e-15,-3.13443e-16
4558,10.1022,10.1022,4.48985,-0.394838,0.193108,0.247901,1,-5.00088e-16,1.58734e-15,5.79682e-16
4559,10.1022,10.1022,5.61231,-0.428084,0.845046,1.85784,1,-2.72502e-15,8.20863e-16,6.80283e-16
4560,10.1022,10.1022,6.73477,-0.47029,-0.334804,-0.31727,1,-1.39125e-15,8.29523e-16,-3.44776e-17
4561,10.1022,10.1022,7.85723,-0.932762,-0.622669,0.605825,1,-2.81237e-15,1.65146e-15,-1.46909e-16
4562,10.1022,10.1022,8.9797,-0.0626207,1.35877,-0.206321,1,-7.22133e-16,1.3653e-15,1.35593e-16
4563,10.1022,10.1022,10.1022,0.290642,-0.642519,-0.0799179,1,-1.89535e-15,1.23422e-15,5.79682e-16
4564,10.1022,10.1022,11.2246,0.0577657,-1.49298,-0.586587,1,-2.68577e-15,4.05126e-16,-1.02945e-16
4565,10.1022,10.1022,12.3471,0.44629,0.411506,-0.886721,1,-2.76775e-15,1.37835e-15,-7.17742e-17
4566,10.1022,10.1022,13.4695,-0.260352,-1.6812,-0.0042528,1,-5.8883e-16,2.12374e-15,2.49366e-17
4567,10.1022,10.1022,14.592,0.888871,0.92255,0.897047,1,-1.22238e-15,1.3415e-15,1.93521e-15
4568,10.1022,10.1022,15.7145,0.369053,0.819472,-0.135974,1,-2.19821e-15,4.80261e-16,-8.73045e-14
4569,10.1022,10.1022,16.8369,-0.374411,0.807004,0.202657,1,-1.88667e-15,1.37123e-15,1.74735e-13
4570,10.1022,10.1022,17.9594,-1.27703,0.86085,-0.157656,1,-2.37213e-15,1.49923e-15,2.49366e-17
4571,10.1022,10.1022,19.0819,-0.477374,0.692376,0.596495,1,-1.99873e-16,9.95013e-16,-1.73379e-13
4572,10.1022,10.1022,20.2043,-0.682766,-0.112866,-0.645752,1,-1.92354e-15,3.10719e-16,1.76061e-16
4573,10.1022,10.1022,21.3268,-0.629648,-2.12291,-0.720579,1,-3.35035e-15,7.94029e-16,1.7358e-13
4574,10.1022,10.1022,22.4492,-0.125803,-2.00988,-0.974247,1,-3.60774e-15,-4.25319e-16,-1.56342e-16
4575,10.1022,10.1022,23.5717,0.42582,-1.00262,-0.11327,1,-1.80086e-15,8.84817e-16,-1.76811e-13
4576,10.1022,11.2246,0,-1.17646,0.288713,-0.232725,1,6.89187e-16,4.40728e-17,8.55028e-14
4577,10.1022,11.2246,1.12246,-0.654974,-1.87605,-0.635428,1,1.14759e-15,-9.49219e-17,1.72226e-16
4578,10.1022,11.2246,2.24492,0.466713,1.09724,-0.157236,1,1.18375e-15,2.29905e-16,-1.6057e-16
4579,10.1022,11.2246,3.36739,-0.0754284,-0.481732,0.869555,1,1.25293e-16,2.74574e-16,-1.38669e-16
4580,10.1022,11.2246,4.48985,-0.175076,0.632,0.174125,1,4.63998e-16,-1.10968e-16,2.44576e-15
4581,10.1022,11.2246,5.61231,0.082635,-0.724718,1.26177,1,-3.09294e-15,3.19298e-17,2.34715e-15
4582,10.1022,11.2246,6.73477,1.03463,1.61054,-0.781113,1,-2.69953e-16,-1.46909e-17,4.4127e-17
4583,10.1022,11.2246,7.85723,0.182671,-0.563852,0.312671,1,-1.38739e-15,1.35796e-16,-2.76472e-17
4584,10.1022,11.2246,8.9797,0.202655,-0.294967,-0.163872,1,4.63998e-16,5.42101e-20,2.00167e-15
4585,10.1022,11.2246,10.1022,1.47754,-0.0974305,-1.5631,1,-2.1756e-15,5.96853e-17,2.44576e-15
4586,10.1022,11.2246,11.2246,-0.384534,-0.777891,-0.653789,1,-1.33372e-15,-6.15285e-17,1.56667e-17
4587,10.1022,11.2246,12.3471,0.498332,0.630004,-0.599406,1,-2.95106e-16,4.68917e-17,1.02999e-17
4588,10.1022,11.2246,13.4695,-0.394836,-0.496401,1.07428,1,-4.02605e-16,2.77176e-16,1.00397e-16
4589,10.1022,11.2246,14.592,0.648218,0.478331,-0.733385,1,-2.57213e-16,-1.10534e-16,3.14382e-15
4590,10.1022,11.2246,15.7145,-1.21609,0.870702,1.3584,1,-2.89857e-15,-2.76472e-18,-8.50848e-14
4591,10.1022,11.2246,16.8369,-1.24962,1.58735,-0.0769626,1,-1.18415e-15,-5.96311e-19,1.75104e-13
4592,10.1022,11.2246,17.9594,0.114724,-0.935692,-1.25984,1,-9.43947e-16,6.77084e-17,4.4886e-17
4593,10.1022,11.2246,19.0819,-1.60917,0.729178,-0.0604638,1,1.14599e-15,2.10877e-17,-1.72044e-13
4594,10.1022,11.2246,20.2043,0.322137,0.801689,-0.0697235,1,-2.53634e-15,-2.33103e-18,2.59806e-15
4595,10.1022,11.2246,21.3268,1.19308,-0.586606,-0.297839,1,-3.4935e-15,5.53485e-17,1.73666e-13
4596,10.1022,11.2246,22.4492,-0.644446,0.590729,0.787525,1,-3.35987e-15,9.4163e-17,-2.63678e-16
4597,10.1022,11.2246,23.5717,-0.325537,-0.98904,0.870496,1,-2.89359e-15,5.8818e-17,-1.77882e-13
4598,10.1022,12.3471,0,-0.6288,-0.287038,-0.762589,1,6.02816e-16,9.95298e-17,8.64197e-14
4599,10.1022,12.3471,1.12246,0.199278,-0.547299,0.495372,1,1.36338e-15,-9.0314e-17,1.10697e-16
4600,10.1022,12.3471,2.24492,-0.401269,0.379733,-0.657275,1,2.65413e-15,-6.37511e-17,-4.91144e-17
4601,10.1022,12.3471,3.36739,0.864744,-0.355868,0.0620279,1,1.20867e-15,4.34223e-17,-1.39103e-16
4602,10.1022,12.3471,4.48985,-0.846523,-0.0129134,-0.817546,1,3.51173e-16,-1.42627e-16,1.41911e-15
4603,10.1022,12.3471,5.61231,-0.0356005,-0.683093,-0.111937,1,-1.11629e-15,4.40186e-17,1.43126e-15
4604,10.1022,12.3471,6.73477,0.32578,-0.97429,-0.0326714,1,7.38992e-16,-1.85182e-16,9.74698e-17
4605,10.1022,12.3471,7.85723,0.284942,0.284909,1.35802,1,-1.35872e-15,1.61383e-16,-2.72135e-17
4606,10.1022,12.3471,8.9797,-0.532227,-0.0035059,1.23705,1,3.51173e-16,-3.16045e-17,1.41911e-15
4607,10.1022,12.3471,10.1022,-0.977911,-1.63012,0.377821,1,-1.98626e-16,1.82796e-16,1.41911e-15
4608,10.1022,12.3471,11.2246,0.734998,-1.49719,-0.228506,1,-4.71953e-16,-9.0314e-17,-1.1601e-17
4609,10.1022,12.3471,12.3471,-0.726045,0.217997,-0.0258091,1,-2.77556e-17,-4.98733e-17,1.19262e-18
4610,10.1022,12.3471,13.4695,0.923354,-0.954809,0.271821,1,6.90203e-16,4.47775e-17,5.26922e-17
4611,10.1022,12.3471,14.592,0.436141,0.03417,-1.42439,1,-3.37892e-16,-1.6572e-16,2.11978e-15
4612,10.1022,12.3471,15.7145,0.290067,-0.519436,-1.23753,1,-9.24445e-16,-7.57315e-17,-8.59956e-14
4613,10.1022,12.3471,16.8369,0.257222,0.542312,-0.438039,1,-1.92243e-16,2.40313e-16,1.7516e-13
4614,10.1022,12.3471,17.9594,0.586578,0.596666,-0.0141889,1,-9.09862e-16,1.67076e-16,1.63715e-16
4615,10.1022,12.3471,19.0819,0.418226,0.690572,0.37036,1,1.08626e-15,3.16045e-17,-1.73062e-13
4616,10.1022,12.3471,20.2043,-1.6256,-1.78805,0.753856,1,-5.58418e-16,-8.26704e-17,1.68511e-15
4617,10.1022,12.3471,21.3268,-0.492467,-0.353072,1.3379,1,-2.81514e-15,2.50722e-16,1.73611e-13
4618,10.1022,12.3471,22.4492,-0.524551,-0.0996648,0.00702174,1,-2.69533e-15,1.68051e-16,-2.17274e-16
4619,10.1022,12.3471,23.5717,-0.155439,0.95123,-0.267352,1,-1.80579e-15,-2.3538e-16,-1.76965e-13
4620,10.1022,13.4695,0,0.505422,0.0482887,0.683588,1,2.71349e-15,2.06324e-16,8.61396e-14
4621,10.1022,13.4695,1.12246,-0.976985,-1.59894,0.019271,1,1.85491e-15,3.13334e-17,1.93096e-16
4622,10.1022,13.4695,2.24492,-0.605197,1.03686,-0.060697,1,2.27108e-15,-2.1684e-19,-5.62701e-17
4623,10.1022,13.4695,3.36739,0.1513,-0.219389,-0.463516,1,1.69482e-15,8.89046e-18,-4.74338e-17
4624,10.1022,13.4695,4.48985,0.0362776,0.717768,-0.223392,1,1.62788e-15,-1.0842e-17,1.59609e-15
4625,10.1022,13.4695,5.61231,-0.27585,0.568975,-1.19598,1,-1.08209e-15,3.17346e-16,1.59609e-15
4626,10.1022,13.4695,6.73477,0.837957,-0.573095,0.667731,1,7.93094e-16,9.5193e-17,4.9548e-17
4627,10.1022,13.4695,7.85723,0.203805,-1.47871,0.00659948,1,-2.2031e-16,-2.06215e-16,-1.61926e-16
4628,10.1022,13.4695,8.9797,0.927136,-0.216686,-0.151918,1,2.51605e-15,1.0018e-16,1.15201e-15
4629,10.1022,13.4695,10.1022,-0.54846,0.845917,-0.329953,1,-1.59215e-16,3.17346e-16,1.59609e-15
4630,10.1022,13.4695,11.2246,1.26543,0.817438,0.942325,1,1.47939e-16,-7.96889e-17,1.61546e-17
4631,10.1022,13.4695,12.3471,0.0523447,-0.346245,0.337313,1,8.27788e-16,1.10805e-16,1.31188e-17
4632,10.1022,13.4695,13.4695,1.09564,1.25544,-1.31828,1,1.15598e-15,1.45283e-17,1.00451e-16
4633,10.1022,13.4695,14.592,1.9128,0.177215,0.550467,1,9.82016e-16,1.2799e-16,2.53572e-15
4634,10.1022,13.4695,15.7145,-0.639103,-0.684967,-1.02172,1,-8.82974e-16,1.21105e-16,-8.62582e-14
4635,10.1022,13.4695,16.8369,1.20314,-0.489252,-0.0669544,1,-5.38306e-17,3.29543e-16,1.7502e-13
4636,10.1022,13.4695,17.9594,-0.218106,-0.725123,-0.142845,1,2.14022e-16,1.53306e-16,4.49402e-17
4637,10.1022,13.4695,19.0819,0.0578217,0.883675,-0.752553,1,2.41045e-15,-3.68087e-17,-1.72443e-13
4638,10.1022,13.4695,20.2043,-0.418097,0.388426,0.0303586,1,-4.87457e-16,-4.54281e-17,1.85885e-15
4639,10.1022,13.4695,21.3268,0.0407467,-0.689855,0.549992,1,-1.49018e-15,5.19875e-17,1.73549e-13
4640,10.1022,13.4695,22.4492,0.997554,0.934987,-0.139059,1,-2.225e-15,3.18755e-17,-3.90692e-16
4641,10.1022,13.4695,23.5717,-1.8354,0.164164,0.069288,1,-1.7421e-15,1.14925e-17,-1.77589e-13
4642,10.1022,14.592,0,-0.726174,-0.583943,-0.707512,1,8.67524e-16,2.15839e-15,8.71564e-14
4643,10.1022,14.592,1.12246,0.190109,-0.584473,0.115205,1,3.02147e-15,2.93305e-15,1.5748e-16
4644,10.1022,14.592,2.24492,1.68011,-0.133247,-0.8241,1,3.11963e-15,2.60138e-15,-3.21466e-17
4645,10.1022,14.592,3.36739,-1.03468,0.232452,1.41792,1,1.34956e-15,3.31099e-15,3.42066e-17
4646,10.1022,14.592,4.48985,-0.64358,-1.52905,1.20851,1,1.36019e-15,2.96216e-15,2.25961e-16
4647,10.1022,14.592,5.61231,1.77915,0.534886,0.30338,1,1.97555e-16,2.18913e-15,2.24484e-16
4648,10.1022,14.592,6.73477,0.0428122,0.481223,0.448162,1,1.89491e-15,1.58657e-15,-5.64327e-17
4649,10.1022,14.592,7.85723,0.196108,-0.676555,0.195026,1,1.80059e-15,2.85302e-15,-2.13046e-17
4650,10.1022,14.592,8.9797,-0.0742455,-0.570044,0.193371,1,2.24836e-15,2.74012e-15,4.48006e-16
4651,10.1022,14.592,10.1022,-0.349124,0.0464987,0.321763,1,2.01391e-16,2.15839e-15,2.25961e-16
4652,10.1022,14.592,11.2246,0.419512,-0.328688,0.317441,1,1.02307e-15,1.15669e-15,-1.75587e-16
4653,10.1022,14.592,12.3471,0.479783,0.688818,0.214283,1,2.00941e-15,2.15794e-15,-3.04119e-17
4654,10.1022,14.592,13.4695,0.424612,-0.300222,1.82482,1,1.79978e-15,3.77199e-15,5.92516e-17
4655,10.1022,14.592,14.592,-0.049931,0.793231,-0.346853,1,1.64988e-15,2.66054e-15,1.5578e-15
4656,10.1022,14.592,15.7145,0.261157,0.237666,0.372322,1,-7.0938e-16,1.73815e-15,-8.72256e-14
4657,10.1022,14.592,16.8369,-0.605588,0.274539,-0.3441,1,1.90028e-15,3.02177e-15,1.74977e-13
4658,10.1022,14.592,17.9594,0.576382,-0.624043,0.215019,1,1.21344e-15,3.16137e-15,2.39663e-16
4659,10.1022,14.592,19.0819,-0.0245516,1.31333,0.790521,1,1.66143e-15,3.12498e-15,-1.7354e-13
4660,10.1022,14.592,20.2043,0.968402,-0.548428,-0.273561,1,-4.32461e-17,1.73815e-15,1.48915e-16
4661,10.1022,14.592,21.3268,-0.0073696,0.809799,0.264763,1,-9.8554e-17,2.57616e-15,1.7364e-13
4662,10.1022,14.592,22.4492,-0.535536,-0.502603,0.843461,1,9.22656e-17,1.80395e-15,-1.49132e-16
4663,10.1022,14.592,23.5717,0.284964,0.035672,-0.0233564,1,-4.44957e-16,2.38583e-15,-1.7643e-13
4664,10.1022,15.7145,0,0.630211,-0.748903,0.034945,1,-9.79441e-17,-8.63746e-14,8.78159e-14
4665,10.1022,15.7145,1.12246,0.0746363,-0.884672,-0.148832,1,-3.5219e-16,-8.45191e-14,2.70454e-16
4666,10.1022,15.7145,2.24492,1.61631,-0.593406,0.0875263,1,-1.98185e-15,-8.47152e-14,-2.23888e-17
4667,10.1022,15.7145,3.36739,-1.47685,-0.0999825,-0.763381,1,-2.22081e-15,-8.54416e-14,-1.49349e-16
4668,10.1022,15.7145,4.48985,-0.253872,0.300571,-0.79981,1,-1.33307e-15,-8.61238e-14,5.64124e-16
4669,10.1022,15.7145,5.61231,0.16637,-0.554254,-0.948446,1,-1.89848e-15,-8.69107e-14,6.66418e-16
4670,10.1022,15.7145,6.73477,0.692099,-0.683004,-0.302252,1,-2.08073e-15,-8.65262e-14,-2.028e-16
4671,10.1022,15.7145,7.85723,-0.40905,0.152222,0.0210809,1,-2.60939e-15,-8.54069e-14,1.71846e-17
4672,10.1022,15.7145,8.9797,-0.12161,-0.503899,-0.189875,1,-1.55511e-15,-8.61238e-14,5.64124e-16
4673,10.1022,15.7145,10.1022,0.203802,0.0820527,0.793344,1,-1.90151e-15,-8.69415e-14,5.64124e-16
4674,10.1022,15.7145,11.2246,0.53637,0.782797,0.95754,1,-2.50281e-15,-8.65696e-14,-6.73832e-17
4675,10.1022,15.7145,12.3471,0.128129,0.60357,0.236137,1,-2.56906e-15,-8.56493e-14,-5.27464e-17
4676,10.1022,15.7145,13.4695,0.935983,-1.24544,-0.2255,1,-1.27192e-15,-8.49298e-14,1.86266e-16
4677,10.1022,15.7145,14.592,0.286193,0.402499,-0.0143195,1,-1.17846e-15,-8.64338e-14,2.01636e-15
4678,10.1022,15.7145,15.7145,-1.18294,-0.127376,0.576746,1,-2.42424e-15,-8.7556e-14,-8.76255e-14
4679,10.1022,15.7145,16.8369,-0.228234,0.0640542,1.35672,1,-1.86471e-15,-8.66609e-14,1.75238e-13
4680,10.1022,15.7145,17.9594,-0.136953,-0.113075,0.135822,1,-1.50101e-15,-8.64161e-14,1.86266e-16
4681,10.1022,15.7145,19.0819,0.163892,0.0939082,0.276902,1,-2.17938e-16,-8.75165e-14,-1.7393e-13
4682,10.1022,15.7145,20.2043,-0.848057,-0.0874305,-0.872546,1,-2.14961e-15,-8.79472e-14,5.20783e-16
4683,10.1022,15.7145,21.3268,0.0351862,0.427035,-0.100131,1,-3.32773e-15,-8.76766e-14,1.73957e-13
4684,10.1022,15.7145,22.4492,-0.675647,-0.306969,1.27482,1,-3.64773e-15,-8.82375e-14,-2.02746e-16
4685,10.1022,15.7145,23.5717,1.02312,-0.385862,-0.389688,1,-1.99598e-15,-8.7494e-14,-1.77391e-13
4686,10.1022,16.8369,0,-0.0815947,0.877224,-1.24297,1,2.4471e-15,1.75256e-13,8.63808e-14
4687,10.1022,16.8369,1.12246,-0.398017,0.290046,0.207916,1,2.89487e-15,1.75243e-13,1.42789e-16
4688,10.1022,16.8369,2.24492,-0.307623,-0.180351,0.232784,1,2.95287e-15,1.75338e-13,-5.56738e-17
4689,10.1022,16.8369,3.36739,-0.295393,-0.755332,-0.133239,1,1.56667e-15,1.75392e-13,-6.06611e-17
4690,10.1022,16.8369,4.48985,0.129739,-1.50742,0.276209,1,1.58494e-15,1.75107e-13,1.89112e-15
4691,10.1022,16.8369,5.61231,0.686054,-0.254754,-0.242197,1,-1.43001e-15,1.75194e-13,2.00648e-15
4692,10.1022,16.8369,6.73477,-0.527909,-0.109532,-0.397474,1,3.56852e-16,1.75096e-13,1.11131e-17
4693,10.1022,16.8369,7.85723,1.02164,0.0868115,-1.52407,1,3.31549e-16,1.75545e-13,-6.10948e-17
4694,10.1022,16.8369,8.9797,0.399935,1.21709,0.359034,1,1.58494e-15,1.7544e-13,2.33521e-15
4695,10.1022,16.8369,10.1022,0.839051,0.478501,0.700637,1,-1.40225e-15,1.75215e-13,1.89112e-15
4696,10.1022,16.8369,11.2246,0.663454,0.674547,0.222658,1,-2.77935e-16,1.74993e-13,4.73796e-17
4697,10.1022,16.8369,12.3471,-1.22018,-0.773652,-0.760958,1,9.73546e-16,1.75088e-13,-1.10047e-17
4698,10.1022,16.8369,13.4695,-1.79474,-0.309696,1.00153,1,1.05254e-15,1.754e-13,1.40729e-16
4699,10.1022,16.8369,14.592,-1.02265,0.514577,0.373236,1,1.7834e-15,1.75062e-13,3.67322e-15
4700,10.1022,16.8369,15.7145,0.158526,0.836751,-0.0311017,1,-5.13099e-16,1.75317e-13,-8.65159e-14
4701,10.1022,16.8369,16.8369,1.07404,-0.142923,0.241575,1,-5.75454e-16,1.75917e-13,1.75636e-13
4702,10.1022,16.8369,17.9594,-0.10486,-0.656344,-0.956337,1,-3.23092e-16,1.75836e-13,1.40729e-16
4703,10.1022,16.8369,19.0819,0.403271,0.953502,0.171251,1,3.1225e-17,1.75768e-13,-1.72373e-13
4704,10.1022,16.8369,20.2043,0.359826,-1.10329,0.271272,1,-5.92896e-16,1.75657e-13,2.06515e-15
4705,10.1022,16.8369,21.3268,-1.47859,-0.848996,0.943919,1,-2.58687e-15,1.75688e-13,1.74243e-13
4706,10.1022,16.8369,22.4492,0.00518996,0.0735062,0.390743,1,-3.10418e-15,1.75726e-13,-2.68774e-16
4707,10.1022,16.8369,23.5717,0.561265,-0.19349,0.205817,1,-1.47869e-15,1.75791e-13,-1.78573e-13
4708,10.1022,17.9594,0,-0.0537591,-1.08745,-0.253107,1,2.21389e-15,-1.57209e-17,8.64518e-14
4709,10.1022,17.9594,1.12246,0.288301,-0.274408,-0.268277,1,1.46633e-15,3.13334e-17,1.23707e-16
4710,10.1022,17.9594,2.24492,0.549972,0.112693,0.247608,1,2.79843e-15,1.66317e-16,-1.60354e-16
4711,10.1022,17.9594,3.36739,-1.15616,0.316274,-0.78753,1,9.45424e-16,8.89046e-18,3.58329e-17
4712,10.1022,17.9594,4.48985,-0.0218675,-0.755161,0.659483,1,1.32256e-15,1.0018e-16,1.58916e-15
4713,10.1022,17.9594,5.61231,1.29242,-0.106123,-0.113027,1,-7.76777e-16,2.61835e-16,1.36711e-15
4714,10.1022,17.9594,6.73477,0.726156,0.403864,-0.0523448,1,8.48605e-16,2.61726e-16,1.08529e-16
4715,10.1022,17.9594,7.85723,0.256518,1.43731,-0.478068,1,-5.37764e-17,1.58294e-17,3.23634e-17
4716,10.1022,17.9594,8.9797,-0.419788,0.561774,1.49557,1,1.32256e-15,3.22225e-16,1.14507e-15
4717,10.1022,17.9594,10.1022,0.121133,-1.21333,0.274904,1,-7.42082e-16,2.61835e-16,1.58916e-15
4718,10.1022,17.9594,11.2246,-0.376593,0.33601,-0.965367,1,9.24282e-17,-2.41777e-17,1.23707e-16
4719,10.1022,17.9594,12.3471,-1.05059,-0.21195,1.16937,1,8.13911e-16,1.66317e-16,-1.11673e-17
4720,10.1022,17.9594,13.4695,-0.976749,-0.22859,-1.03943,1,4.34331e-16,1.45283e-17,3.32904e-16
4721,10.1022,17.9594,14.592,0.200989,0.155497,-1.01115,1,6.62827e-16,3.50035e-16,2.5149e-15
4722,10.1022,17.9594,15.7145,0.908315,-1.36406,1.11564,1,-8.55219e-16,1.76617e-16,-8.66814e-14
4723,10.1022,17.9594,16.8369,0.969799,0.215247,0.633387,1,1.16741e-15,-5.90348e-17,1.75311e-13
4724,10.1022,17.9594,17.9594,-0.130738,-1.0934,0.165815,1,7.52436e-17,-6.87384e-17,1.0739e-16
4725,10.1022,17.9594,19.0819,-1.11802,-0.00922739,-0.878546,1,1.28635e-15,1.87025e-17,-1.73186e-13
4726,10.1022,17.9594,20.2043,0.686931,0.267966,0.478997,1,-9.03791e-16,1.00831e-17,9.91489e-16
4727,10.1022,17.9594,21.3268,0.236729,1.33169,0.722906,1,-1.2265e-15,2.18521e-16,1.7391e-13
4728,10.1022,17.9594,22.4492,1.20312,-0.639511,-0.386425,1,-1.73928e-15,8.73867e-17,-2.7967e-16
4729,10.1022,17.9594,23.5717,-1.72224,-0.279657,-0.0270151,1,-1.29801e-15,-4.40186e-17,-1.77977e-13
4730,10.1022,19.0819,0,0.303374,-0.377871,0.520178,1,1.13294e-15,-1.74012e-13,8.82698e-14
4731,10.1022,19.0819,1.12246,0.467848,-0.337204,-0.681196,1,2.83897e-15,-1.72515e-13,1.30158e-16
4732,10.1022,19.0819,2.24492,0.0422326,0.0688889,-0.432609,1,2.8238e-15,-1.71921e-13,-1.42085e-16
4733,10.1022,19.0819,3.36739,-0.188224,-1.00656,0.479171,1,2.38503e-15,-1.71611e-13,-1.94018e-16
4734,10.1022,19.0819,4.48985,0.487972,0.0332092,0.540806,1,1.75386e-15,-1.72449e-13,7.02021e-18
4735,10.1022,19.0819,5.61231,0.0884838,1.14417,-0.920769,1,1.3085e-16,-1.73315e-13,5.9089e-18
4736,10.1022,19.0819,6.73477,0.138552,0.638819,1.05585,1,1.70838e-15,-1.73395e-13,1.75099e-17
4737,10.1022,19.0819,7.85723,0.557327,-0.737282,-1.17499,1,1.94788e-15,-1.71625e-13,-2.74845e-17
4738,10.1022,19.0819,8.9797,-0.124902,0.254887,0.667854,1,1.75386e-15,-1.72893e-13,2.29065e-16
4739,10.1022,19.0819,10.1022,-0.781004,0.431403,-1.89984,1,-7.54442e-16,-1.72902e-13,7.02021e-18
4740,10.1022,19.0819,11.2246,-0.528672,0.608288,-0.8462,1,8.40568e-16,-1.73847e-13,1.30158e-16
4741,10.1022,19.0819,12.3471,-0.786755,-0.373958,0.123644,1,1.7138e-15,-1.72364e-13,-1.4035e-16
4742,10.1022,19.0819,13.4695,-0.795028,-0.0243992,-0.308164,1,1.94734e-15,-1.71152e-13,1.65232e-16
4743,10.1022,19.0819,14.592,0.816308,-0.344441,0.0182718,1,1.80937e-15,-1.72756e-13,1.58529e-15
4744,10.1022,19.0819,15.7145,0.113421,-0.299044,0.543782,1,-9.42944e-16,-1.73525e-13,-8.8182e-14
4745,10.1022,19.0819,16.8369,0.68849,-0.348116,0.20596,1,9.40654e-16,-1.7328e-13,1.75467e-13
4746,10.1022,19.0819,17.9594,-0.66196,0.398133,0.163219,1,2.2804e-15,-1.7265e-13,-1.30104e-18
4747,10.1022,19.0819,19.0819,-0.262463,0.232356,0.418426,1,1.25301e-15,-1.7339e-13,-1.74279e-13
4748,10.1022,19.0819,20.2043,0.867668,0.280238,0.627929,1,-1.27601e-15,-1.74191e-13,1.91741e-16
4749,10.1022,19.0819,21.3268,1.34576,-0.734436,0.828469,1,2.73653e-16,-1.73281e-13,1.74352e-13
4750,10.1022,19.0819,22.4492,-0.627666,-0.507241,-0.0101806,1,2.68557e-16,-1.74006e-13,-1.50162e-16
4751,10.1022,19.0819,23.5717,-0.462421,-0.57797,-0.044634,1,-1.72811e-15,-1.73215e-13,-1.77281e-13
4752,10.1022,20.2043,0,-0.240708,-0.473111,-0.677073,1,2.63732e-16,2.64789e-15,8.82599e-14
4753,10.1022,20.2043,1.12246,1.00572,-0.852271,-0.120675,1,-4.34237e-16,2.72724e-15,2.70454e-16
4754,10.1022,20.2043,2.24492,0.787948,0.572328,0.163851,1,-1.17598e-15,2.63498e-15,-2.23888e-17
4755,10.1022,20.2043,3.36739,-0.446551,-0.0148088,-0.798608,1,-1.85952e-15,2.24186e-15,-1.49349e-16
4756,10.1022,20.2043,4.48985,-0.206602,-0.214358,-0.14621,1,-9.71283e-16,1.56823e-15,5.64097e-16
